관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,도로명,도로종류,도로시작점,도로종료점,수목위치,수목위도,수목경도,도로명주소,지번주소,행정동,흉고직경,근원직경,식재간격,수령,도로폭,보도폭,보호덮개,보호틀,보호틀파손여부,뿌리융기여부,통기,지장물1,지장물2,수목전경사진,보호덮개사진
06-사가정로4길-가-0026,벚나무,가로수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 309동 앞,37.57081604,127.053627,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.23,0.26,6.5,28,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0026-001.jpg,01-06-사가정로4길-가-0026-002.jpg
06-사가정로4길-가-0027,벚나무,가로수,교목,1976-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 309동 앞,37.57074356,127.0535889,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.24,0.26,6.3,29,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0027-001.jpg,01-06-사가정로4길-가-0027-002.jpg
06-사가정로4길-가-0028,벚나무,가로수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 310동 앞,37.57058716,127.0534897,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.21,0.22,8.5,25,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0028-001.jpg,01-06-사가정로4길-가-0028-002.jpg
06-사가정로4길-가-0029,벚나무,가로수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 310동 앞,37.57051468,127.0534363,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.23,0.25,7.9,28,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0029-001.jpg,01-06-사가정로4길-가-0029-002.jpg
06-사가정로4길-가-0030,벚나무,가로수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 310동 앞,37.5704113,127.0533677,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.2,0.21,7,24,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0030-001.jpg,01-06-사가정로4길-가-0030-002.jpg
06-사가정로4길-가-0031,벚나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 311동 앞,37.57018728,127.0531326,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.19,0.19,8,23,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0031-001.jpg,01-06-사가정로4길-가-0031-002.jpg
06-사가정로4길-가-0032,벚나무,가로수,교목,2012-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 311동 앞,37.57014338,127.053076,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.07,0.09,8,9,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0032-001.jpg,01-06-사가정로4길-가-0032-002.jpg
06-황물로-가-0273,은행나무,가로수,교목,2012-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,삼화아파트,37.57023239,127.050561,,서울특별시 동대문구 답십리동 530-2,답십리1동,0.12,0.16,5,15,17,1,압연강판,,N,N,N,,,01-06-황물로-가-0273-001.jpg,01-06-황물로-가-0273-002.jpg
06-사가정로4길-가-0033,벚나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 311동 앞,37.57008259,127.0530194,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.09,0.11,7,11,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0033-001.jpg,01-06-사가정로4길-가-0033-002.jpg
06-사가정로4길-가-0034,벚나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 311동 앞,37.57003081,127.0529571,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.18,0.16,7,22,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0034-001.jpg,01-06-사가정로4길-가-0034-002.jpg
06-천호대로-가-0312,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,예스부동산 앞,37.56936325,127.0496697,,서울특별시 동대문구 답십리동 498-53,답십리1동,0.11,0.12,4,23,40,3,,대상형,N,N,N,,,01-06-천호대로-가-0312-001.jpg,01-06-천호대로-가-0312-002.jpg
06-사가정로4길-가-0035,벚나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 311동 앞,37.56998578,127.0529075,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.1,0.14,7,12,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0035-001.jpg,01-06-사가정로4길-가-0035-002.jpg
06-천호대로-가-0314,이팝나무,가로수,교목,2010-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,메트로팰리스 앞,37.56941283,127.0496047,,서울특별시 동대문구 답십리동 498-53,답십리1동,0.08,0.09,2,17,40,3,,대상형,N,N,N,가로등,,01-06-천호대로-가-0314-001.jpg,01-06-천호대로-가-0314-002.jpg
06-천호대로-가-0315,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,메트로팰리스 앞,37.56943988,127.0495721,,서울특별시 동대문구 답십리동 498-53,답십리1동,0.09,0.1,2,19,40,5,,대상형,N,N,N,,,01-06-천호대로-가-0315-001.jpg,01-06-천호대로-가-0315-002.jpg
06-사가정로4길-가-0050,벚나무,가로수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 108동 앞,37.57144165,127.0539017,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.21,0.25,7.6,25,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0050-001.jpg,01-06-사가정로4길-가-0050-002.jpg
06-사가정로4길-가-0051,벚나무,가로수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 108동 앞,37.57153702,127.0539322,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.16,0.19,7,20,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0051-001.jpg,01-06-사가정로4길-가-0051-002.jpg
06-사가정로4길-가-0052,벚나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 108동 앞,37.57162476,127.0539551,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.19,0.23,7,23,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0052-001.jpg,01-06-사가정로4길-가-0052-002.jpg
06-한천로-가-0409,백합나무,가로수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,삼익아파트 앞,37.59552002,127.0680084,,서울특별시 동대문구 이문동 90-2,이문1동,0.32,0.42,5,34,20,5,압연강판,사각형,N,N,N,전신주,,01-06-한천로-가-0409-001.jpg,01-06-한천로-가-0409-002.jpg
06-한천로-가-0410,백합나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,삼익아파트 앞,37.59544912,127.0680253,,서울특별시 동대문구 이문동 90-2,이문1동,0.29,0.41,5,31,20,5,압연강판,사각형,N,N,N,전신주,전깃줄,01-06-한천로-가-0410-001.jpg,01-06-한천로-가-0410-002.jpg
06-사가정로4길-가-0053,벚나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 108동 앞,37.57169724,127.0539703,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.18,0.21,7,22,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0053-001.jpg,01-06-사가정로4길-가-0053-002.jpg
06-사가정로4길-가-0054,벚나무,가로수,교목,1995-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.57178116,127.0539856,,서울특별시 동대문구 답십리동 153-7,답십리1동,0.15,0.18,4.6,18,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0054-001.jpg,01-06-사가정로4길-가-0054-002.jpg
06-사가정로4길-가-0055,벚나무,가로수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.57185364,127.0540085,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.21,0.21,4.6,25,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0055-001.jpg,01-06-사가정로4길-가-0055-002.jpg
06-사가정로4길-가-0056,벚나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.57192993,127.0540237,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.19,0.22,7,23,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0056-001.jpg,01-06-사가정로4길-가-0056-002.jpg
06-사가정로4길-가-0057,벚나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.57200623,127.054039,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.19,0.18,6.5,23,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0057-001.jpg,01-06-사가정로4길-가-0057-002.jpg
06-사가정로4길-가-0058,벚나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.5720787,127.0540466,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.18,0.18,6.7,22,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0058-001.jpg,01-06-사가정로4길-가-0058-002.jpg
06-사가정로4길-가-0059,벚나무,가로수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 107동 앞,37.57213974,127.0540543,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.21,0.24,6.7,25,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0059-001.jpg,01-06-사가정로4길-가-0059-002.jpg
06-사가정로4길-가-0060,벚나무,가로수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 106동 앞,37.5723877,127.054101,,서울특별시 동대문구 답십리동 112-200,답십리1동,0.21,0.25,6.5,25,17,1.7,,대상형,N,N,N,가로등,,01-06-사가정로4길-가-0060-001.jpg,01-06-사가정로4길-가-0060-002.jpg
06-사가정로4길-가-0061,벚나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 106동 앞,37.57247162,127.0541153,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.18,0.22,6.3,22,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0061-001.jpg,01-06-사가정로4길-가-0061-002.jpg
06-사가정로4길-가-0062,벚나무,가로수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 106동 앞,37.5725441,127.0541153,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.17,0.21,6.7,21,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0062-001.jpg,01-06-사가정로4길-가-0062-002.jpg
06-사가정로4길-가-0063,벚나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로4길,특별시도,서울특별시 동대문구 답십리동 467-44,서울특별시 동대문구 답십리동 1004-6,래미안위브아파트 단지 106동 앞,37.57261658,127.0541153,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,답십리1동,0.19,0.21,6.7,23,17,1.7,,대상형,N,N,N,,,01-06-사가정로4길-가-0063-001.jpg,01-06-사가정로4길-가-0063-002.jpg
06-홍릉로-가-0185,느티나무,가로수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,IBK기업은행 앞,37.58039558,127.0447744,,서울특별시 동대문구 청량리동 819,청량리동,0.4,0.53,4,49,23,5.2|6.7,기타,사각형,N,N,N,,,01-06-홍릉로-가-0185-001.jpg,01-06-홍릉로-가-0185-002.jpg
06-홍릉로-가-0174,은행나무,가로수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,차차차노래방 앞,37.58248901,127.0443726,,서울특별시 동대문구 청량리동 819,청량리동,0.22,0.3,6,28,23,2.3,주철,사각형,N,N,N,전신주,전깃줄,01-06-홍릉로-가-0174-001.jpg,01-06-홍릉로-가-0174-002.jpg
06-제기로-가-0121,양버즘나무,가로수,교목,1995-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,순복음강북교회 앞,37.58581161,127.0505981,,서울특별시 동대문구 청량리동 34,청량리동,0.38,0.53,13,32,25,,압연강판,사각형,N,N,N,,,01-06-제기로-가-0121-001.jpg,01-06-제기로-가-0121-002.jpg
06-제기로-가-0141,은행나무,가로수,교목,2007-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,청량리중앙교회,37.5865097,127.0483093,,서울특별시 동대문구 청량리동 34,청량리동,0.16,0.2,8,20,25,1.5,주철,사각형,N,N,N,전깃줄,,01-06-제기로-가-0141-001.jpg,01-06-제기로-가-0141-002.jpg
06-제기로-가-0142,은행나무,가로수,교목,2007-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,청량리중앙교회,37.58653259,127.0482025,,서울특별시 동대문구 청량리동 34,청량리동,0.16,0.2,5.5,20,25,1.5,주철,사각형,N,N,N,전깃줄,,01-06-제기로-가-0142-001.jpg,01-06-제기로-가-0142-002.jpg
06-제기로-가-0143,은행나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,청량리중앙교회,37.58657837,127.0481262,,서울특별시 동대문구 청량리동 34,청량리동,0.17,0.2,3.8,22,25,1.5,주철,사각형,N,N,N,전깃줄,,01-06-제기로-가-0143-001.jpg,01-06-제기로-가-0143-002.jpg
06-제기로-가-0144,은행나무,가로수,교목,2003-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,청량리중앙교회,37.58662033,127.0480804,,서울특별시 동대문구 청량리동 60-3,청량리동,0.19,0.24,3.5,24,25,1.5,주철,사각형,N,N,N,전깃줄,,01-06-제기로-가-0144-001.jpg,01-06-제기로-가-0144-002.jpg
06-전농로3길-가-0061,이팝나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,오소록 앞,37.5680275,127.0567017,서울특별시 동대문구 전농로3길 1-2,서울특별시 동대문구 답십리동 276-24,답십리1동,0.18,0.22,4,38,6,1.2,,대상형,N,N,N,,,01-06-전농로3길-가-0061-001.jpg,01-06-전농로3길-가-0061-002.jpg
06-천호대로-가-0347,단풍나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,힐스테이트청계102동 앞,37.57123589,127.0462538,,서울특별시 동대문구 답십리동 1009,답십리1동,0.08,0.08,8,19,40,7.5,,대상형,N,N,N,,,01-06-천호대로-가-0347-001.jpg,01-06-천호대로-가-0347-002.jpg
06-전농로3길-가-0060,이팝나무,가로수,교목,1975-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,네일하랑 앞,37.56806183,127.056633,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.25,0.28,4,53,6,1.2,,대상형,N,N,N,,,01-06-전농로3길-가-0060-001.jpg,01-06-전농로3길-가-0060-002.jpg
06-전농로3길-가-0059,이팝나무,가로수,교목,1962-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,패션플러스 앞,37.56808853,127.0565796,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.31,0.35,4,65,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0059-001.jpg,01-06-전농로3길-가-0059-002.jpg
06-전농로3길-가-0058,이팝나무,가로수,교목,1977-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,패션플러스 앞,37.56812668,127.0565262,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.24,0.29,4,50,6,1.2,,대상형,N,N,N,,,01-06-전농로3길-가-0058-001.jpg,01-06-전농로3길-가-0058-002.jpg
06-전농로3길-가-0057,이팝나무,가로수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,문구천사마트 앞,37.5681572,127.0564804,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.23,0.3,4,48,6,1.2,,대상형,N,N,N,,,01-06-전농로3길-가-0057-001.jpg,01-06-전농로3길-가-0057-002.jpg
06-전농로3길-가-0056,이팝나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,문구천사마트 앞,37.56819153,127.0564499,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.18,0.3,4,38,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0056-001.jpg,01-06-전농로3길-가-0056-002.jpg
06-전농로3길-가-0055,이팝나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,문구천사마트 앞,37.56821823,127.0563965,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.19,0.25,4,40,6,1.2,,대상형,N,N,N,전신주,전깃줄,01-06-전농로3길-가-0055-001.jpg,01-06-전농로3길-가-0055-002.jpg
06-전농로3길-가-0054,이팝나무,가로수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,철거전문 앞,37.56833267,127.0563049,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.23,0.28,4,48,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0054-001.jpg,01-06-전농로3길-가-0054-002.jpg
06-이문로-가-0035,은행나무,가로수,교목,2001-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,두란노문고,37.59252985,127.0575432,,서울특별시 동대문구 이문동 346-131,이문1동,0.21,0.26,6,27,29,1.3,주철,사각형,N,N,N,전깃줄,,01-06-이문로-가-0035-001.jpg,01-06-이문로-가-0035-002.jpg
06-전농로3길-가-0053,이팝나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,철거전문 앞,37.56838226,127.0562592,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.16,0.21,4,34,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0053-001.jpg,01-06-전농로3길-가-0053-002.jpg
06-전농로3길-가-0052,이팝나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56843948,127.0562363,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.21,0.26,4,44,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0052-001.jpg,01-06-전농로3길-가-0052-002.jpg
06-전농로3길-가-0051,이팝나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56847763,127.0562057,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.15,0.18,4,32,6,1.2,,대상형,N,N,N,전깃줄,,01-06-전농로3길-가-0051-001.jpg,01-06-전농로3길-가-0051-002.jpg
06-전농로3길-가-0050,이팝나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.5689888,127.0559616,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.1,0.14,6,21,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0050-001.jpg,01-06-전농로3길-가-0050-002.jpg
06-전농로3길-가-0049,이팝나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56905365,127.0559387,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.14,0.19,5,30,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0049-001.jpg,01-06-전농로3길-가-0049-002.jpg
06-전농로3길-가-0048,이팝나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56912613,127.0559235,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.15,0.21,5,32,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0048-001.jpg,01-06-전농로3길-가-0048-002.jpg
06-전농로3길-가-0047,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56919479,127.0559082,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.11,0.16,6,23,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0047-001.jpg,01-06-전농로3길-가-0047-002.jpg
06-전농로3길-가-0046,이팝나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56926346,127.0559006,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.16,0.2,4,34,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0046-001.jpg,01-06-전농로3길-가-0046-002.jpg
06-전농로3길-가-0045,이팝나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56933594,127.0559082,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.15,0.21,6,32,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0045-001.jpg,01-06-전농로3길-가-0045-002.jpg
